,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number,CellType
292,Regulation of Necroptotic Cell Death,0.1587397142035675,0.4856495135633521,2/32,5.407909139588904,MLKL;FAS,0.0044943820224719105,2,HFFC6
293,Respiratory Syncytial Virus (RSV) Attachment and Entry,0.1587397142035675,0.4856495135633521,2/32,5.407909139588904,HSPG2;EGFR,0.0044943820224719105,2,HFFC6
294,Binding of TCF LEF CTNNB1 to Target Gene Promoters,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,TCF7L1,0.0022471910112359553,1,HFFC6
295,DNA Damage Reversal,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,ALKBH3,0.0022471910112359553,1,HFFC6
296,Defects in Biotin (Btn) Metabolism,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,BTD,0.0022471910112359553,1,HFFC6
297,FGFR1b Ligand Binding and Activation,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,FGFR1,0.0022471910112359553,1,HFFC6
298,Formation of Intermediate Mesoderm,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,BMP4,0.0022471910112359553,1,HFFC6
299,HDL Assembly,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,PRKACB,0.0022471910112359553,1,HFFC6
300,Inhibition of Signaling by Overexpressed EGFR,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,EGFR,0.0022471910112359553,1,HFFC6
301,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,CD44,0.0022471910112359553,1,HFFC6
302,RUNX3 Regulates WNT Signaling,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,TCF7L1,0.0022471910112359553,1,HFFC6
303,Regulation of Cytoskeletal Remodeling and Cell Spreading by IPP Complex Components,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,RSU1,0.0022471910112359553,1,HFFC6
304,Release of Hh-Np From the Secreting Cell,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,SCUBE2,0.0022471910112359553,1,HFFC6
305,Signaling by Overexpressed Wild-Type EGFR in Cancer,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,EGFR,0.0022471910112359553,1,HFFC6
306,Signaling by TGF-beta Receptor Complex in Cancer,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,TGFBR2,0.0022471910112359553,1,HFFC6
307,Synthesis of UDP-N-acetyl-glucosamine,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,PGM3,0.0022471910112359553,1,HFFC6
308,TGFBR3 Regulates TGF-beta Signaling,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,TGFBR2,0.0022471910112359553,1,HFFC6
309,Transport of Fatty Acids,0.1647644752995038,0.4856495135633521,1/8,11.341602721099976,SLC27A1,0.0022471910112359553,1,HFFC6
310,MAP Kinase Activation,0.1650362290349351,0.4856495135633521,3/63,3.97307716114958,MAP2K3;PPP2CB;MEF2C,0.006741573033707865,3,HFFC6
311,Signaling by FGFR in Disease,0.1650362290349351,0.4856495135633521,3/63,3.97307716114958,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
312,Cargo Concentration in the ER,0.1666289319066441,0.4856495135633521,2/33,5.095278930811979,LMAN2L;CTSZ,0.0044943820224719105,2,HFFC6
313,FGFR2 Mutant Receptor Activation,0.1666289319066441,0.4856495135633521,2/33,5.095278930811979,FGF5;FGF7,0.0044943820224719105,2,HFFC6
314,Regulation of Expression and Function of Type II Classical Cadherins,0.1666289319066441,0.4856495135633521,2/33,5.095278930811979,CDH11;ANGPTL4,0.0044943820224719105,2,HFFC6
315,Regulation of Homotypic Cell-Cell Adhesion,0.1666289319066441,0.4856495135633521,2/33,5.095278930811979,CDH11;ANGPTL4,0.0044943820224719105,2,HFFC6
316,Cellular Senescence,0.1692849488120628,0.4918341888199051,6/167,2.924241522048021,MAP2K3;KDM6B;PHC2;CDK6;HMGA2;IGFBP7,0.01348314606741573,6,HFFC6
317,Protein Folding,0.1702392438385301,0.4930513948908372,4/97,3.3607348025934547,GNB3;KIFC3;GNG12;GNG11,0.008988764044943821,4,HFFC6
318,RIPK1-mediated Regulated Necrosis,0.1745841831274885,0.504050259123564,2/34,4.807341065494308,MLKL;FAS,0.0044943820224719105,2,HFFC6
319,Axonal Growth Inhibition (RHOA Activation),0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,RTN4,0.0022471910112359553,1,HFFC6
320,Beta-oxidation of pristanoyl-CoA,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,SCP2,0.0022471910112359553,1,HFFC6
321,CREB3 Factors Activate Genes,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,CREB3L1,0.0022471910112359553,1,HFFC6
322,Ca2+ Activated K+ Channels,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,KCNMA1,0.0022471910112359553,1,HFFC6
323,Calcineurin Activates NFAT,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,PPP3CA,0.0022471910112359553,1,HFFC6
324,Downregulation of ERBB4 Signaling,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,NEDD4,0.0022471910112359553,1,HFFC6
325,EGFR Interacts With Phospholipase C-gamma,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,EGFR,0.0022471910112359553,1,HFFC6
326,Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,APP,0.0022471910112359553,1,HFFC6
327,Lipophagy,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,PLIN2,0.0022471910112359553,1,HFFC6
328,MAPK1 (ERK2) Activation,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,IL6ST,0.0022471910112359553,1,HFFC6
329,Microbial Modulation of RIPK1-mediated Regulated Necrosis,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,MLKL,0.0022471910112359553,1,HFFC6
330,Prostanoid Ligand Receptors,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,PTGFR,0.0022471910112359553,1,HFFC6
331,Regulation of PTEN Localization,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,NEDD4,0.0022471910112359553,1,HFFC6
332,Serine Biosynthesis,0.1833558759958555,0.5071194047813302,1/9,9.3350481163971,SERINC2,0.0022471910112359553,1,HFFC6
333,Toll-like Receptor Cascades,0.1924237562396641,0.5273100790686253,6/174,2.599320502780517,MAP2K3;APP;PPP2CB;MEF2C;NLRC5;CTSB,0.01348314606741573,6,HFFC6
334,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.1969564030170436,0.5273100790686253,4/103,2.8962258538269627,SCD5;PLIN2;PPARG;ANGPTL4,0.008988764044943821,4,HFFC6
335,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.1969564030170436,0.5273100790686253,4/103,2.8962258538269627,SCD5;PLIN2;PPARG;ANGPTL4,0.008988764044943821,4,HFFC6
336,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.1969564030170436,0.5273100790686253,4/103,2.8962258538269627,SCD5;PLIN2;PPARG;ANGPTL4,0.008988764044943821,4,HFFC6
337,RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known,0.1987792509644351,0.5273100790686253,2/37,4.067815318759853,PHC2;PCGF5,0.0044943820224719105,2,HFFC6
338,Sphingolipid De Novo Biosynthesis,0.1987792509644351,0.5273100790686253,2/37,4.067815318759853,PRKD1;CERS1,0.0044943820224719105,2,HFFC6
339,Fatty Acid Metabolism,0.1992474477665173,0.5273100790686253,6/176,2.5141658287283155,SLC27A1;CPT1A;SCP2;ACOT11;SCD5;DECR1,0.01348314606741573,6,HFFC6
340,Acetylcholine Regulates Insulin Secretion,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,PRKCA,0.0022471910112359553,1,HFFC6
341,p75NTR Regulates Axonogenesis,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,RTN4,0.0022471910112359553,1,HFFC6
342,Adenylate Cyclase Activating Pathway,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,ADCY7,0.0022471910112359553,1,HFFC6
343,FGFR2b Ligand Binding and Activation,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,FGF7,0.0022471910112359553,1,HFFC6
344,Formation of the Posterior Neural Plate,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,ZNF521,0.0022471910112359553,1,HFFC6
345,Glycoprotein Hormones,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,INHBA,0.0022471910112359553,1,HFFC6
346,MAPK3 (ERK1) Activation,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,IL6ST,0.0022471910112359553,1,HFFC6
347,MASTL Facilitates Mitotic Progression,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,PPP2CB,0.0022471910112359553,1,HFFC6
348,Neurotransmitter Clearance,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,COMT,0.0022471910112359553,1,HFFC6
349,RHOBTB3 ATPase Cycle,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,RHOBTB3,0.0022471910112359553,1,HFFC6
350,Regulation of CDH11 Gene Transcription,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,CDH11,0.0022471910112359553,1,HFFC6
351,Uptake of Dietary Cobalamins Into Enterocytes,0.2015343624670533,0.5273100790686253,1/10,7.835008126629427,CUBN,0.0022471910112359553,1,HFFC6
352,RHOB GTPase Cycle,0.2042154838527784,0.5328115031966258,3/70,3.1361759561701654,STARD13;ARHGEF28;ARHGAP5,0.006741573033707865,3,HFFC6
353,Phase I - Functionalization of Compounds,0.2061343116813424,0.533852525219076,4/105,2.75901199927703,NQO2;ALDH1A1;AHR;CMBL,0.008988764044943821,4,HFFC6
354,Defective B3GALTL Causes PpS,0.2069330635214007,0.533852525219076,2/38,3.856213937754639,SEMA5A;THSD4,0.0044943820224719105,2,HFFC6
355,Mitochondrial Fatty Acid Beta-Oxidation,0.2069330635214007,0.533852525219076,2/38,3.856213937754639,ACOT11;DECR1,0.0044943820224719105,2,HFFC6
356,Signaling by FGFR1 in Disease,0.2069330635214007,0.533852525219076,2/38,3.856213937754639,FGF5;FGFR1,0.0044943820224719105,2,HFFC6
357,Glycosphingolipid Catabolism,0.2151214082689136,0.5429668480370123,2/39,3.6593784394902977,ARSK;SUMF1,0.0044943820224719105,2,HFFC6
358,Sphingolipid Metabolism,0.2154336642055705,0.5429668480370123,4/107,2.6295760969977575,ARSK;PRKD1;CERS1;SUMF1,0.008988764044943821,4,HFFC6
359,Degradation of Beta-Catenin by the Destruction Complex,0.2157820935750723,0.5429668480370123,3/72,2.9393578812483545,PPP2CB;TCF7L1;TLE1,0.006741573033707865,3,HFFC6
360,Biotin Transport and Metabolism,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,BTD,0.0022471910112359553,1,HFFC6
361,CASP8 Activity Is Inhibited,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,FAS,0.0022471910112359553,1,HFFC6
362,CLEC7A (Dectin-1) Induces NFAT Activation,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,PPP3CA,0.0022471910112359553,1,HFFC6
363,Dermatan Sulfate Biosynthesis,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,DSEL,0.0022471910112359553,1,HFFC6
364,Dimerization of Procaspase-8,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,FAS,0.0022471910112359553,1,HFFC6
365,Formation of the Anterior Neural Plate,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,ZNF521,0.0022471910112359553,1,HFFC6
366,Interleukin-27 Signaling,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,IL6ST,0.0022471910112359553,1,HFFC6
367,Interleukin-6 Signaling,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,IL6ST,0.0022471910112359553,1,HFFC6
368,Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,AP1S1,0.0022471910112359553,1,HFFC6
369,Receptor Mediated Mitophagy,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,MAP1LC3B,0.0022471910112359553,1,HFFC6
370,Regulation by c-FLIP,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,FAS,0.0022471910112359553,1,HFFC6
371,Regulation of CDH11 mRNA Translation by microRNAs,0.2193090852006174,0.5429668480370123,1/11,6.6790776172014725,CDH11,0.0022471910112359553,1,HFFC6
372,Signaling by FGFR3,0.2233387274666615,0.5504812169050065,2/40,3.4759730687902985,FGF5;PPP2CB,0.0044943820224719105,2,HFFC6
373,Biological Oxidations,0.2264034305983732,0.5504812169050065,7/222,2.13548296983533,TPST1;NQO2;GSTA4;ALDH1A1;CMBL;AHR;COMT,0.015730337078651686,7,HFFC6
374,RHOC GTPase Cycle,0.2274823373311513,0.5504812169050065,3/74,2.7579142218886714,STARD13;ARHGEF28;ARHGAP5,0.006741573033707865,3,HFFC6
375,RHOG GTPase Cycle,0.2274823373311513,0.5504812169050065,3/74,2.7579142218886714,ITGB1;DOCK5;ARHGAP5,0.006741573033707865,3,HFFC6
376,Signaling by NOTCH1,0.2274823373311513,0.5504812169050065,3/74,2.7579142218886714,TLE1;MAML2;HDAC7,0.006741573033707865,3,HFFC6
377,PI3K AKT Signaling in Cancer,0.229591185427773,0.5504812169050065,4/110,2.4488365564455115,FGF5;FGF7;EGFR;FGFR1,0.008988764044943821,4,HFFC6
378,Diseases Associated With Glycosaminoglycan Metabolism,0.2315796925858527,0.5504812169050065,2/41,3.304811494432305,EXT2;HSPG2,0.0044943820224719105,2,HFFC6
379,RNA Polymerase III Abortive And Retractive Initiation,0.2315796925858527,0.5504812169050065,2/41,3.304811494432305,NFIX;NFIA,0.0044943820224719105,2,HFFC6
380,RNA Polymerase III Transcription,0.2315796925858527,0.5504812169050065,2/41,3.304811494432305,NFIX;NFIA,0.0044943820224719105,2,HFFC6
381,"Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste",0.2315796925858527,0.5504812169050065,2/41,3.304811494432305,GNB3;SCN1B,0.0044943820224719105,2,HFFC6
382,"Plasma Lipoprotein Assembly, Remodeling, and Clearance",0.2333773140088186,0.5504812169050065,3/75,2.67248201125167,CUBN;ANGPTL4;PRKACB,0.006741573033707865,3,HFFC6
383,Signaling by FGFR2,0.2333773140088186,0.5504812169050065,3/75,2.67248201125167,FGF5;PPP2CB;FGF7,0.006741573033707865,3,HFFC6
384,Toll Like Receptor 4 (TLR4) Cascade,0.2341714319711716,0.5504812169050065,5/148,2.2393861779826754,MAP2K3;APP;PPP2CB;MEF2C;NLRC5,0.011235955056179775,5,HFFC6
385,CREB1 Phosphorylation Through the Activation of Adenylate Cyclase,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,PRKACB,0.0022471910112359553,1,HFFC6
386,Defective RIPK1-mediated Regulated Necrosis,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,MLKL,0.0022471910112359553,1,HFFC6
387,Ethanol Oxidation,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,ALDH1A1,0.0022471910112359553,1,HFFC6
388,FGFR3 Mutant Receptor Activation,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,FGF5,0.0022471910112359553,1,HFFC6
389,Hyaluronan Uptake and Degradation,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,CD44,0.0022471910112359553,1,HFFC6
390,Interleukin-35 Signalling,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,IL6ST,0.0022471910112359553,1,HFFC6
391,NOTCH2 Intracellular Domain Regulates Transcription,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,MAML2,0.0022471910112359553,1,HFFC6
392,Peptide Hormone Biosynthesis,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,INHBA,0.0022471910112359553,1,HFFC6
393,Signaling by Activated Point Mutants of FGFR3,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,FGF5,0.0022471910112359553,1,HFFC6
394,Specification of Primordial Germ Cells,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,BMP4,0.0022471910112359553,1,HFFC6
395,TP53 Regulates Transcription of Death Receptors and Ligands,0.2366889922848888,0.5504812169050065,1/12,5.766393447767713,FAS,0.0022471910112359553,1,HFFC6
396,RAF MAP Kinase Cascade,0.2391424011505272,0.5507644537342102,8/265,1.9666864115646083,RET;FGF5;PPP2CB;FGF7;LRRC7;EGFR;VCL;FGFR1,0.017977528089887642,8,HFFC6
397,Deactivation of the Beta-Catenin Transactivating Complex,0.2398391968312523,0.5507644537342102,2/42,3.1448369492379444,TCF7L1;TLE1,0.0044943820224719105,2,HFFC6
398,EPHB-mediated Forward Signaling,0.2398391968312523,0.5507644537342102,2/42,3.1448369492379444,ARHGEF28;EPHB2,0.0044943820224719105,2,HFFC6
399,RND1 GTPase Cycle,0.2398391968312523,0.5507644537342102,2/42,3.1448369492379444,DLG5;ARHGAP5,0.0044943820224719105,2,HFFC6
400,Assembly and Cell Surface Presentation of NMDA Receptors,0.2481123479559558,0.5507644537342102,2/43,2.99510541318927,LRRC7;KIF17,0.0044943820224719105,2,HFFC6
401,Signaling by FGFR2 in Disease,0.2481123479559558,0.5507644537342102,2/43,2.99510541318927,FGF5;FGF7,0.0044943820224719105,2,HFFC6
402,O-linked Glycosylation,0.2488112449855299,0.5507644537342102,4/114,2.230399978905479,SEMA5A;POFUT2;B3GNT9;THSD4,0.008988764044943821,4,HFFC6
403,Diseases of Programmed Cell Death,0.2512170966739552,0.5507644537342102,3/78,2.435331048402142,CAST;APP;MLKL,0.006741573033707865,3,HFFC6
404,Interferon Alpha Beta Signaling,0.2512170966739552,0.5507644537342102,3/78,2.435331048402142,IFITM3;IFIT3;HLA-E,0.006741573033707865,3,HFFC6
405,Cellular Responses to Stimuli,0.2534732470571831,0.5507644537342102,23/887,1.6182498766353866,MAP2K3;ITGB1;KDM6B;PHC2;MEF2C;WFS1;HMGA2;NR1D1;GNG12;ADCY7;GNG11;RAI1;MAP1LC3B;CDK6;CREB3L1;ME1;PIEZO1;GNB3;NOX5;IGFBP7;ITGA5;PRKACB;VCL,0.051685393258426963,23,HFFC6
406,"WNT5A-dependent Internalization of FZD2, FZD5 and ROR2",0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,ROR1,0.0022471910112359553,1,HFFC6
407,Alpha-Linolenic (Omega3) and Linoleic (Omega6) Acid Metabolism,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,SCP2,0.0022471910112359553,1,HFFC6
408,Alpha-Linolenic Acid (ALA) Metabolism,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,SCP2,0.0022471910112359553,1,HFFC6
409,eNOS Activation,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,DDAH1,0.0022471910112359553,1,HFFC6
410,Advanced Glycosylation Endproduct Receptor Signaling,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,APP,0.0022471910112359553,1,HFFC6
411,ERBB2 Activates PTK6 Signaling,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,EGFR,0.0022471910112359553,1,HFFC6
412,ERKs Are Inactivated,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,PPP2CB,0.0022471910112359553,1,HFFC6
413,FGFR2c Ligand Binding and Activation,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,FGF5,0.0022471910112359553,1,HFFC6
414,FGFR3 Ligand Binding and Activation,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,FGF5,0.0022471910112359553,1,HFFC6
415,FGFR3c Ligand Binding and Activation,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,FGF5,0.0022471910112359553,1,HFFC6
416,FGFRL1 Modulation of FGFR1 Signaling,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,FGF5,0.0022471910112359553,1,HFFC6
417,GRB2 Events in EGFR Signaling,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,EGFR,0.0022471910112359553,1,HFFC6
418,Inhibition of Replication Initiation of Damaged DNA by RB1 E2F1,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,PPP2CB,0.0022471910112359553,1,HFFC6
419,Phospholipase C-mediated Cascade; FGFR3,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,FGF5,0.0022471910112359553,1,HFFC6
420,Synthesis of Bile Acids and Bile Salts via 24-Hydroxycholesterol,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,HSD3B7,0.0022471910112359553,1,HFFC6
421,TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,EGFR,0.0022471910112359553,1,HFFC6
422,Trafficking and Processing of Endosomal TLR,0.2536828340225057,0.5507644537342102,1/13,5.031260535914632,CTSB,0.0022471910112359553,1,HFFC6
423,Retinoid Metabolism and Transport,0.2563944613724748,0.5507644537342102,2/44,2.8547713137472432,RETSAT;HSPG2,0.0044943820224719105,2,HFFC6
424,Amyloid Fiber Formation,0.2632194498035177,0.5507644537342102,3/80,2.29170199443035,APP;TSPAN5;HSPG2,0.006741573033707865,3,HFFC6
425,G Alpha (12 13) Signalling Events,0.2632194498035177,0.5507644537342102,3/80,2.29170199443035,GNB3;GNG12;GNG11,0.006741573033707865,3,HFFC6
426,Metabolism of Steroids,0.2633133965861485,0.5507644537342102,5/155,1.9616842829980143,CUBN;HSD3B7;SCP2;VDR;OSBPL3,0.011235955056179775,5,HFFC6
427,DAP12 Interactions,0.2646810532390194,0.5507644537342102,2/45,2.723075320784557,SIGLEC15;HLA-E,0.0044943820224719105,2,HFFC6
428,TAK1-dependent IKK and NF-kappa-B Activation,0.2646810532390194,0.5507644537342102,2/45,2.723075320784557,APP;NLRC5,0.0044943820224719105,2,HFFC6
429,TBC RABGAPs,0.2646810532390194,0.5507644537342102,2/45,2.723075320784557,MAP1LC3B;TBC1D2,0.0044943820224719105,2,HFFC6
430,Neutrophil Degranulation,0.2687357745135423,0.5507644537342102,13/478,1.6233671321565186,MVP;CTSZ;PLAUR;PYGL;CPPED1;SERPINB6;LRRC7;CRISPLD2;SIRPA;OSTF1;CD44;VCL;CTSB,0.029213483146067417,13,HFFC6
431,APC Truncation Mutants Have Impaired AXIN Binding,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PPP2CB,0.0022471910112359553,1,HFFC6
432,AXIN Missense Mutants Destabilize the Destruction Complex,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PPP2CB,0.0022471910112359553,1,HFFC6
433,Adenylate Cyclase Inhibitory Pathway,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,ADCY7,0.0022471910112359553,1,HFFC6
434,Carnitine Shuttle,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,CPT1A,0.0022471910112359553,1,HFFC6
435,Defects in Cobalamin (B12) Metabolism,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,CUBN,0.0022471910112359553,1,HFFC6
436,Formation of Axial Mesoderm,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,TEAD2,0.0022471910112359553,1,HFFC6
437,Glycogen Breakdown (Glycogenolysis),0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PYGL,0.0022471910112359553,1,HFFC6
438,Glycogen Synthesis,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,GBE1,0.0022471910112359553,1,HFFC6
439,Lysosphingolipid and LPA Receptors,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,LPAR3,0.0022471910112359553,1,HFFC6
440,Methylation,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,COMT,0.0022471910112359553,1,HFFC6
441,Physiological Factors,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,CORIN,0.0022471910112359553,1,HFFC6
442,RUNX3 Regulates NOTCH Signaling,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,MAML2,0.0022471910112359553,1,HFFC6
443,SARS-CoV-2 Modulates Autophagy,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,MAP1LC3B,0.0022471910112359553,1,HFFC6
444,SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PIP5K1C,0.0022471910112359553,1,HFFC6
445,SHC1 Events in EGFR Signaling,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,EGFR,0.0022471910112359553,1,HFFC6
446,Signaling by AMER1 Mutants,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PPP2CB,0.0022471910112359553,1,HFFC6
447,Signaling by APC Mutants,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PPP2CB,0.0022471910112359553,1,HFFC6
448,Signaling by AXIN Mutants,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PPP2CB,0.0022471910112359553,1,HFFC6
449,Synthesis of Bile Acids and Bile Salts via 27-Hydroxycholesterol,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,HSD3B7,0.0022471910112359553,1,HFFC6
450,Truncations of AMER1 Destabilize the Destruction Complex,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,PPP2CB,0.0022471910112359553,1,HFFC6
451,Uptake and Function of Anthrax Toxins,0.2702991673049544,0.5507644537342102,1/14,4.429201431331101,MAP2K3,0.0022471910112359553,1,HFFC6
452,Early SARS-CoV-2 Infection Events,0.2729678339719828,0.5549743379430379,2/46,2.5993338864462903,MAP1LC3B;HSPG2,0.0044943820224719105,2,HFFC6
453,Signaling by Insulin Receptor,0.2752911598449532,0.5555983099690397,3/82,2.1584224486595267,FGF5;FGF7;FGFR1,0.006741573033707865,3,HFFC6
454,Anti-inflammatory Response Favouring Leishmania Parasite Infection,0.28032675090455,0.5555983099690397,5/159,1.820703950683555,GNB3;GNG12;PRKACB;GNG11;ADCY7,0.011235955056179775,5,HFFC6
455,Leishmania Parasite Growth and Survival,0.28032675090455,0.5555983099690397,5/159,1.820703950683555,GNB3;GNG12;PRKACB;GNG11;ADCY7,0.011235955056179775,5,HFFC6
456,Cytokine Signaling in Immune System,0.2810282713581258,0.5555983099690397,20/776,1.48531408602546,MAP2K3;ITGB1;IFITM3;APP;MEF2C;CTF1;IL1R1;NLRC5;OSMR;IL17RC;IFIT3;HLA-E;TRIM8;PPP2CB;NEDD4;STX3;IL6ST;IL7R;CD44;SOCS5,0.0449438202247191,20,HFFC6
457,Cyclin D Associated Events in G1,0.2812507017783507,0.5555983099690397,2/47,2.4829302511431472,PPP2CB;CDK6,0.0044943820224719105,2,HFFC6
458,G1 Phase,0.2812507017783507,0.5555983099690397,2/47,2.4829302511431472,PPP2CB;CDK6,0.0044943820224719105,2,HFFC6
459,Sensory Perception of Taste,0.2812507017783507,0.5555983099690397,2/47,2.4829302511431472,GNB3;SCN1B,0.0044943820224719105,2,HFFC6
460,WNT5A-dependent Internalization of FZD4,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PRKCA,0.0022471910112359553,1,HFFC6
461,Activation of BAD and Translocation to Mitochondria,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP3CC,0.0022471910112359553,1,HFFC6
462,CTNNB1 S33 Mutants Aren'T Phosphorylated,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP2CB,0.0022471910112359553,1,HFFC6
463,CTNNB1 S37 Mutants Aren'T Phosphorylated,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP2CB,0.0022471910112359553,1,HFFC6
