Experiment,Jump set,Gene count,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Cellular Senescence,0.3495012565216776,0.55008458635151,3/167,1.5186389509975582,MAP2K3;HMGA2;IGFBP7,0.011673151750972763,3
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Hedgehog 'Off' State,0.3534100629141224,0.5526325821810468,2/99,1.692589820340501,KIF7;PRKACB,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,VEGFA-VEGFR2 Pathway,0.3534100629141224,0.5526325821810468,2/99,1.692589820340501,PRKCA;PRKACB,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Visual Phototransduction,0.3534100629141224,0.5526325821810468,2/99,1.692589820340501,PRKCA;HSPG2,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Metabolism of Lipids,0.3546535204920478,0.5533817862850057,11/758,1.2085850297477163,HSD3B7;SLC27A1;ARSK;SCD5;ACOT11;FITM2;PRKD1;PIP5K1C;ANGPTL4;PRKACB;CERS1,0.042801556420233464,11
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Nucleotide Catabolism,0.3575120717649849,0.5554479398237105,1/35,2.3857148178880503,XDH,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Transcriptional Regulation by NPAS4,0.3575120717649849,0.5554479398237105,1/35,2.3857148178880503,RET,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Regulation of TP53 Degradation,0.365589416742003,0.5634614660400156,1/36,2.267097354794585,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by High-Kinase Activity BRAF Mutants,0.365589416742003,0.5634614660400156,1/36,2.267097354794585,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.365589416742003,0.5634614660400156,1/36,2.267097354794585,EGFR,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Interleukin-1 Signaling,0.3669821284628797,0.5634614660400156,2/102,1.5820871791908209,APP;IL1R1,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.3714820069815224,0.5634614660400156,2/103,1.547300272894048,SCD5;ANGPTL4,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.3714820069815224,0.5634614660400156,2/103,1.547300272894048,SCD5;ANGPTL4,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.3714820069815224,0.5634614660400156,2/103,1.547300272894048,SCD5;ANGPTL4,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Toll-like Receptor Cascades,0.3734216085460611,0.5634614660400156,3/174,1.3642652579992596,MAP2K3;APP;PPP2CB,0.011673151750972763,3
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Cross-presentation of Soluble Exogenous Antigens (Endosomes),0.3735656128442092,0.5634614660400156,1/37,2.156737167402228,MRC2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,RHOV GTPase Cycle,0.3735656128442092,0.5634614660400156,1/37,2.156737167402228,DLG5,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Regulation of TP53 Expression and Degradation,0.3735656128442092,0.5634614660400156,1/37,2.156737167402228,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Fatty acyl-CoA Biosynthesis,0.3735656128442092,0.5634614660400156,1/37,2.156737167402228,SCD5,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Gap Junction Assembly,0.3735656128442092,0.5634614660400156,1/37,2.156737167402228,GJC1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Glutathione Conjugation,0.3735656128442092,0.5634614660400156,1/37,2.156737167402228,GSTA4,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Fatty Acid Metabolism,0.3802279981725167,0.5670717685339811,3/176,1.323630634518327,SLC27A1;ACOT11;SCD5,0.011673151750972763,3
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Phase I - Functionalization of Compounds,0.3804431281522026,0.5670717685339811,2/105,1.480583257450347,NQO2;CMBL,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Defective B3GALTL Causes PpS,0.3814419216520011,0.5670717685339811,1/38,2.053876766542366,THSD4,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by FGFR1 in Disease,0.3814419216520011,0.5670717685339811,1/38,2.053876766542366,FGFR1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Maturation of Spike Protein 9694548,0.3814419216520011,0.5670717685339811,1/38,2.053876766542366,ZDHHC2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Triglyceride Metabolism,0.3814419216520011,0.5670717685339811,1/38,2.053876766542366,PRKACB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Mitochondrial Fatty Acid Beta-Oxidation,0.3814419216520011,0.5670717685339811,1/38,2.053876766542366,ACOT11,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Transcriptional Regulation by RUNX2,0.3849036054599593,0.5710455130184643,2/106,1.448587148182822,SMAD6;ZNF521,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Mitophagy,0.3892195891212665,0.5729462337166077,1/39,1.9578450749106031,MAP1LC3B,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Association of TriC CCT With Target Proteins During Biosynthesis,0.3892195891212665,0.5729462337166077,1/39,1.9578450749106031,KIFC3,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Glycosphingolipid Catabolism,0.3892195891212665,0.5729462337166077,1/39,1.9578450749106031,ARSK,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Transport of Inorganic Cations Anions and Amino Acids Oligopeptides,0.3893502030228881,0.5729462337166077,2/107,1.4174576574862794,SLC20A2;SLC1A2,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Neutrophil Degranulation,0.3934814116063954,0.5770190528749212,7/478,1.095219700903738,CRISPLD2;LRRC7;MVP;SIRPA;PYGL;CD44;VCL,0.027237354085603113,7
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by VEGF,0.3937825665797506,0.5770190528749212,2/108,1.3871652073095957,PRKCA;PRKACB,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Class C 3 (Metabotropic Glutamate Pheromone Receptors),0.3968998457620313,0.5770190528749212,1/40,1.868045689921474,GABBR2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,RHOU GTPase Cycle,0.3968998457620313,0.5770190528749212,1/40,1.868045689921474,DLG5,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by FGFR3,0.3968998457620313,0.5770190528749212,1/40,1.868045689921474,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,MAP2K and MAPK Activation,0.3968998457620313,0.5770190528749212,1/40,1.868045689921474,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,PI3K AKT Signaling in Cancer,0.4026032300309066,0.5841377525899326,2/110,1.3289792736809365,EGFR;FGFR1,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by FGFR4,0.4044839067866804,0.584523649727658,1/41,1.7839469865783328,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by RAF1 Mutants,0.4044839067866804,0.584523649727658,1/41,1.7839469865783328,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Mitotic Prophase,0.4069908756932783,0.5850591945201963,2/111,1.3010326089895654,PPP2CB;PRKCA,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Phase II - Conjugation of Compounds,0.4069908756932783,0.5850591945201963,2/111,1.3010326089895654,TPST1;GSTA4,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,RAC1 GTPase Cycle,0.4072787762958272,0.5850591945201963,3/184,1.1747304598448849,DOCK5;ARHGAP5;FERMT2,0.011673151750972763,3
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,RHOF GTPase Cycle,0.4119729722433812,0.5906305582261545,1/42,1.705073734930169,ARHGAP5,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Negative Regulation of MAPK Pathway,0.4193682273395397,0.5965080483179308,1/43,1.630999969639582,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Amine Ligand-Binding Receptors,0.4193682273395397,0.5965080483179308,1/43,1.630999969639582,HRH1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by SCF-KIT,0.4193682273395397,0.5965080483179308,1/43,1.630999969639582,PRKCA,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,"Transport of Vitamins, Nucleosides, and Related Molecules",0.4193682273395397,0.5965080483179308,1/43,1.630999969639582,SLC27A1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Diseases of Metabolism,0.4234521481340692,0.5998246407869007,4/264,1.0431133858688209,EXT2;BTD;HSPG2;THSD4,0.01556420233463035,4
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,TCF Dependent Signaling in Response to WNT,0.4240103405374843,0.5998246407869007,3/189,1.091636566091484,PPP2CB;TCF7L1;TLE1,0.011673151750972763,3
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,PI3K Cascade,0.4266708425486931,0.5998246407869007,1/44,1.5613429022039675,FGFR1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Bile Acid and Bile Salt Metabolism,0.4266708425486931,0.5998246407869007,1/44,1.5613429022039675,HSD3B7,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Retinoid Metabolism and Transport,0.4266708425486931,0.5998246407869007,1/44,1.5613429022039675,HSPG2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Uptake and Actions of Bacterial Toxins,0.4266708425486931,0.5998246407869007,1/44,1.5613429022039675,MAP2K3,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,PPARA Activates Gene Expression,0.4329801500087841,0.6006320248044185,2/117,1.1478891354474132,SLC27A1;ANGPTL4,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,DAP12 Interactions,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,SIGLEC15,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by RAS Mutants,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by Moderate Kinase Activity BRAF Mutants,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling Downstream of RAS Mutants,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,VCL,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,TAK1-dependent IKK and NF-kappa-B Activation,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,APP,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,TBC RABGAPs,0.4338819737192139,0.6006320248044185,1/45,1.4957577027784954,MAP1LC3B,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by Nuclear Receptors,0.4402239393573104,0.607703604426817,4/270,0.9731972046842948,GNB3;GNG12;GNG11;EGFR,0.01556420233463035,4
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Interleukin-10 Signaling,0.4410027624733331,0.607703604426817,1/46,1.4339330100965104,IL1R1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Regulation of Lipid Metabolism by PPARalpha,0.4415084197907538,0.607703604426817,2/119,1.1018640271616431,SLC27A1;ANGPTL4,0.007782101167315175,2
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Metabolism of Proteins,0.4430592636035264,0.6086810376640477,27/2067,0.851788211480338,APP;LMAN2L;DCUN1D3;ZDHHC2;THSD4;HDAC7;POFUT2;ARSK;PGM3;IGFBP7;LMCD1;SOCS5;MRPS24;WFS1;GNG12;HSPG2;GNG11;TGFBR2;BMP4;TPST1;B3GNT9;RTN4RL1;CD109;MSRB3;GNB3;KIFC3;RECK,0.10505836575875487,27
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Cyclin D Associated Events in G1,0.4480343360385663,0.6097309385186505,1/47,1.375587057866809,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Degradation of GLI1 by the Proteasome,0.4480343360385663,0.6097309385186505,1/47,1.375587057866809,PRKACB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Degradation of GLI2 by the Proteasome,0.4480343360385663,0.6097309385186505,1/47,1.375587057866809,PRKACB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,G1 Phase,0.4480343360385663,0.6097309385186505,1/47,1.375587057866809,PPP2CB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,GLI3 Is Processed to GLI3R by the Proteasome,0.4480343360385663,0.6097309385186505,1/47,1.375587057866809,PRKACB,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,IRS-mediated Signalling,0.4549778078697032,0.6168612975611707,1/48,1.3204643170551913,FGFR1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Metabolism of Fat-Soluble Vitamins,0.4549778078697032,0.6168612975611707,1/48,1.3204643170551913,HSPG2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,XBP1(S) Activates Chaperone Genes,0.4618342775032574,0.6215018901716698,1/49,1.2683325817126354,WFS1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Pyruvate Metabolism,0.4618342775032574,0.6215018901716698,1/49,1.2683325817126354,PDP1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by NOTCH3,0.4618342775032574,0.6215018901716698,1/49,1.2683325817126354,EGFR,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by TGFBR3,0.4618342775032574,0.6215018901716698,1/49,1.2683325817126354,TGFBR2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Interferon Signaling,0.4678483330234626,0.6284270744137049,4/280,0.8679168662409232,IFITM3;PPP2CB;NEDD4;CD44,0.01556420233463035,4
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Neurotransmitter Release Cycle,0.4752905397896869,0.6337207197195825,1/51,1.172214996453553,SLC1A2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Asymmetric Localization of PCP Proteins,0.4752905397896869,0.6337207197195825,1/51,1.172214996453553,PRICKLE1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,IRE1alpha Activates Chaperones,0.4752905397896869,0.6337207197195825,1/51,1.172214996453553,WFS1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer,0.4752905397896869,0.6337207197195825,1/51,1.172214996453553,SKI,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Hedgehog Ligand Biogenesis,0.4818924638083162,0.6401654014627908,1/52,1.1278600409668518,SCUBE2,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,IRS-related Events Triggered by IGF1R,0.4818924638083162,0.6401654014627908,1/52,1.1278600409668518,FGFR1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Nuclear Envelope Breakdown,0.4884116486109209,0.6415053681258454,1/53,1.085754225654147,PRKCA,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,RHOD GTPase Cycle,0.4884116486109209,0.6415053681258454,1/53,1.085754225654147,ARHGAP5,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Signaling by EGFR,0.4884116486109209,0.6415053681258454,1/53,1.085754225654147,EGFR,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,IGF1R Signaling Cascade,0.4884116486109209,0.6415053681258454,1/53,1.085754225654147,FGFR1,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Synthesis of PIPs at the Plasma Membrane,0.4884116486109209,0.6415053681258454,1/53,1.085754225654147,PIP5K1C,0.0038910505836575876,1
HFFC6 small vs GM12878 mid/large,with mids (small -> mid/large),257,Intraflagellar Transport,0.4884116486109209,0.6415053681258454,1/53,1.085754225654147,KIF17,0.0038910505836575876,1
