##########################################################################################
# with mids (small -> mid/large)
##########################################################################################

==========================================================================================
GM12878 small vs H1ESC mid/large   (242 genes, 602 reactome terms)
==========================================================================================
  Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	(FDR=0.733)
  CDC42 GTPase Cycle	(FDR=0.733)
  PKA Activation in Glucagon Signalling	(FDR=0.733)
  Signaling by MET	(FDR=0.733)
  PKA Activation	(FDR=0.733)
  Kidney Development	(FDR=0.733)
  Signaling by Rho GTPases	(FDR=0.733)
  PKA-mediated Phosphorylation of CREB	(FDR=0.733)
  Sema4D Induced Cell Migration and Growth-Cone Collapse	(FDR=0.733)
  Glycerophospholipid Biosynthesis	(FDR=0.733)
  Aquaporin-mediated Transport	(FDR=0.733)
  Signaling by Rho GTPases, Miro GTPases and RHOBTB3	(FDR=0.733)
  Cell-cell Junction Organization	(FDR=0.733)
  Signaling by Non-Receptor Tyrosine Kinases	(FDR=0.733)
  Signaling by PTK6	(FDR=0.733)
  Cellular Responses to Mechanical Stimuli	(FDR=0.733)
  Response of Endothelial Cells to Shear Stress	(FDR=0.733)
  Sema4D in Semaphorin Signaling	(FDR=0.733)
  Neurexins and Neuroligins	(FDR=0.733)
  Constitutive Signaling by AKT1 E17K in Cancer	(FDR=0.733)
  GABA Receptor Activation	(FDR=0.733)
  Synthesis of PC	(FDR=0.733)
  RHOA GTPase Cycle	(FDR=0.733)
  G1 S-Specific Transcription	(FDR=0.733)
  The Role of Nef in HIV-1 Replication and Disease Pathogenesis	(FDR=0.733)
  Integration of Energy Metabolism	(FDR=0.733)
  NR1H2 & NR1H3 Regulate Gene Expression to Limit Cholesterol Uptake	(FDR=0.733)
  Defective LFNG Causes SCDO3	(FDR=0.733)
  Reelin Signalling Pathway	(FDR=0.733)
  Serotonin and Melatonin Biosynthesis	(FDR=0.733)
  Signaling by MST1	(FDR=0.733)
  Signaling by Membrane-Tethered Fusions of PDGFRA or PDGFRB	(FDR=0.733)
  Sodium-coupled Sulphate, Di- and Tri-Carboxylate Transporters	(FDR=0.733)
  MET Interacts With TNS Proteins	(FDR=0.733)
  FOXO-mediated Transcription	(FDR=0.733)
  Neuronal System	(FDR=0.733)
  RHO GTPases Activate IQGAPs	(FDR=0.733)
  FOXO-mediated Transcription of Oxidative Stress, Metabolic and Neuronal Genes	(FDR=0.733)
  Generic Transcription Pathway	(FDR=0.733)
  Regulation of Endogenous Retroelements	(FDR=0.733)
  Signal Transduction	(FDR=0.733)
  Glucagon Signaling in Metabolic Regulation	(FDR=0.733)
  Diseases Associated With O-glycosylation of Proteins	(FDR=0.733)
  Pre-NOTCH Processing in the Endoplasmic Reticulum	(FDR=0.733)
  LTC4-CYSLTR Mediated IL4 Production	(FDR=0.733)
  MET Receptor Activation	(FDR=0.733)
  VLDL Clearance	(FDR=0.733)
  Signaling by Receptor Tyrosine Kinases	(FDR=0.733)
  CaM Pathway	(FDR=0.733)
  Calmodulin Induced Events	(FDR=0.733)
  Lysosome Vesicle Biogenesis	(FDR=0.733)
  Intracellular Signaling by Second Messengers	(FDR=0.733)
  Cell Junction Organization	(FDR=0.733)
  Transmission Across Chemical Synapses	(FDR=0.733)
  CREB Phosphorylation	(FDR=0.733)
  Coenzyme A Biosynthesis	(FDR=0.733)
  Epithelial-Mesenchymal Transition (EMT) During Gastrulation	(FDR=0.733)
  Glycine Degradation	(FDR=0.733)
  Ca-dependent Events	(FDR=0.733)
  Plasma Lipoprotein Clearance	(FDR=0.733)
  Defective B3GALTL Causes PpS	(FDR=0.733)
  Host Interactions of HIV Factors	(FDR=0.733)
  Post NMDA Receptor Activation Events	(FDR=0.733)
  O-glycosylation of TSR Domain-Containing Proteins	(FDR=0.733)
  Synthesis of PA	(FDR=0.733)
  AMPK Inhibits chREBP Transcriptional Activation Activity	(FDR=0.733)
  Noncanonical Activation of NOTCH3	(FDR=0.733)
  CDC6 Association With the ORC Origin Complex	(FDR=0.733)
  Defective CHST6 Causes MCDC1	(FDR=0.733)
  Sema4D Mediated Inhibition of Cell Attachment and Migration	(FDR=0.733)
  Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA	(FDR=0.733)
  Linoleic Acid (LA) Metabolism	(FDR=0.733)
  VEGF Binds to VEGFR Leading to Receptor Dimerization	(FDR=0.733)
  VEGF Ligand-Receptor Interactions	(FDR=0.733)
  Vpr-mediated Nuclear Import of PICs	(FDR=0.733)
  Regulation of HSF1-mediated Heat Shock Response	(FDR=0.733)
  DAG and IP3 Signaling	(FDR=0.733)
  MET Promotes Cell Motility	(FDR=0.733)
  RND1 GTPase Cycle	(FDR=0.733)
  Nef and Signal Transduction	(FDR=0.733)
  Autointegration Results in Viral DNA Circles	(FDR=0.733)
  RHO GTPases Activate Rhotekin and Rhophilins	(FDR=0.733)
  E2F-enabled Inhibition of Pre-Replication Complex Formation	(FDR=0.733)
  Sperm Motility And Taxes	(FDR=0.733)
  Integration of Viral DNA Into Host Genomic DNA	(FDR=0.733)
  Interleukin-23 Signaling	(FDR=0.733)
  Lipophagy	(FDR=0.733)
  Epigenetic Regulation of Gene Expression	(FDR=0.733)
  ADORA2B Mediated Anti-Inflammatory Cytokines Production	(FDR=0.733)
  Activation of GABAB Receptors	(FDR=0.733)
  GABA B Receptor Activation	(FDR=0.733)
  Interactions of Vpr With Host Cellular Proteins	(FDR=0.733)
  Protein-protein Interactions at Synapses	(FDR=0.735)
  Antigen Processing Ubiquitination & Proteasome Degradation	(FDR=0.735)
  Activation of PPARGC1A (PGC-1alpha) by Phosphorylation	(FDR=0.735)
  PI3K Events in ERBB4 Signaling	(FDR=0.735)
  Creatine Metabolism	(FDR=0.735)
  FGFR2b Ligand Binding and Activation	(FDR=0.735)
  InlA-mediated Entry of Listeria Monocytogenes Into Host Cells	(FDR=0.735)
  GPER1 Signaling	(FDR=0.735)
  SUMOylation of RNA Binding Proteins	(FDR=0.747)
  APOBEC3G Mediated Resistance to HIV-1 Infection	(FDR=0.747)
  Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression	(FDR=0.747)
  Apoptotic Cleavage of Cell Adhesion Proteins	(FDR=0.747)
  Regulation of Gene Expression by Hypoxia-inducible Factor	(FDR=0.747)
  Activation of NMDA Receptors and Postsynaptic Events	(FDR=0.747)
  G Alpha (Z) Signalling Events	(FDR=0.747)
  PLC Beta Mediated Events	(FDR=0.747)
  Diseases of Glycosylation	(FDR=0.747)
  ALK Mutants Bind TKIs	(FDR=0.747)
  P2Y Receptors	(FDR=0.747)
  CREB1 Phosphorylation Through the Activation of Adenylate Cyclase	(FDR=0.747)
  Presynaptic Depolarization and Calcium Channel Opening	(FDR=0.747)
  Sphingolipid Catabolism	(FDR=0.747)
  Unwinding of DNA	(FDR=0.747)
  RNA Polymerase II Transcription	(FDR=0.747)
  Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity	(FDR=0.747)
  Neurotransmitter Receptors and Postsynaptic Signal Transmission	(FDR=0.747)
  2-LTR Circle Formation	(FDR=0.747)
  Alpha-Linolenic (Omega3) and Linoleic (Omega6) Acid Metabolism	(FDR=0.747)
  Alpha-Linolenic Acid (ALA) Metabolism	(FDR=0.747)
  ERBB2 Activates PTK6 Signaling	(FDR=0.747)
  Synthesis of PE	(FDR=0.747)
  Telomere C-strand Synthesis Initiation	(FDR=0.747)
  Transcriptional Regulation of Testis Differentiation	(FDR=0.747)
  Ubiquinol Biosynthesis	(FDR=0.747)
  Cellular Response to Heat Stress	(FDR=0.747)
  G-protein Mediated Events	(FDR=0.747)
  Insulin Receptor Signalling Cascade	(FDR=0.747)
  PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases	(FDR=0.747)
  Carnitine Shuttle	(FDR=0.747)
  SHC1 Events in ERBB4 Signaling	(FDR=0.747)
  Glutamate and Glutamine Metabolism	(FDR=0.747)
  IRAK1 Recruits IKK Complex	(FDR=0.747)
  IRAK1 Recruits IKK Complex Upon TLR7 8 or 9 Stimulation	(FDR=0.747)
  Synthesis of IP2, IP, and Ins in the Cytosol	(FDR=0.747)
  TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis	(FDR=0.747)
  Phospholipid Metabolism	(FDR=0.747)
  Cell-Cell Communication	(FDR=0.747)
  Antiviral Mechanism by IFN-stimulated Genes	(FDR=0.747)
  Negative Regulation of TCF-dependent Signaling by WNT Ligand Antagonists	(FDR=0.747)
  Phase 2 - Plateau Phase	(FDR=0.747)
  ERBB2 Regulates Cell Motility	(FDR=0.747)
  Response of EIF2AK1 (HRI) to Heme Deficiency	(FDR=0.747)
  Integration of Provirus	(FDR=0.747)
  Sphingolipid Metabolism	(FDR=0.747)
  SUMOylation of Chromatin Organization Proteins	(FDR=0.747)
  Signaling by ERBB4	(FDR=0.747)
  Nucleotide-like (Purinergic) Receptors	(FDR=0.747)
  PI3K Events in ERBB2 Signaling	(FDR=0.747)
  CRMPs in Sema3A Signaling	(FDR=0.747)
  FOXO-mediated Transcription of Cell Death Genes	(FDR=0.747)
  SUMOylation of DNA Methylation Proteins	(FDR=0.747)
  GRB2 Events in ERBB2 Signaling	(FDR=0.747)
  Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1	(FDR=0.747)
  NRAGE Signals Death Through JNK	(FDR=0.747)
  Adherens Junctions Interactions	(FDR=0.747)
  Meiotic Synapsis	(FDR=0.747)
  PI3K AKT Signaling in Cancer	(FDR=0.749)
  PIP3 Activates AKT Signaling	(FDR=0.76)
  Interleukin-4 and Interleukin-13 Signaling	(FDR=0.76)
  Acyl Chain Remodelling of PI	(FDR=0.76)
  Removal of the Flap Intermediate From the C-strand	(FDR=0.76)
  FOXO-mediated Transcription of Cell Cycle Genes	(FDR=0.76)
  Gene Expression (Transcription)	(FDR=0.76)
  O-linked Glycosylation	(FDR=0.76)
  HIV Infection	(FDR=0.76)
  NCAM Signaling for Neurite Out-Growth	(FDR=0.76)
  Pre-NOTCH Processing in Golgi	(FDR=0.76)
  Formation of Definitive Endoderm	(FDR=0.76)
  Lewis Blood Group Biosynthesis	(FDR=0.76)
  Metabolism of Amine-Derived Hormones	(FDR=0.76)
  Aflatoxin Activation and Detoxification	(FDR=0.76)
  Phase 4 - Resting Membrane Potential	(FDR=0.76)
  Processive Synthesis on the C-strand of the Telomere	(FDR=0.76)
  RHO GTPases Activate ROCKs	(FDR=0.76)
  RHO GTPases Activate CIT	(FDR=0.76)
  Glycosphingolipid Biosynthesis	(FDR=0.76)
  Glyoxylate Metabolism and Glycine Degradation	(FDR=0.76)
  Transcription of E2F Targets Under Negative Control by DREAM Complex	(FDR=0.76)
  VEGFR2 Mediated Cell Proliferation	(FDR=0.76)
  Fatty Acid Metabolism	(FDR=0.76)
  L1CAM Interactions	(FDR=0.76)
  Axon Guidance	(FDR=0.76)
  Ras Activation Upon Ca2+ Influx Through NMDA Receptor	(FDR=0.76)
  FGFR2 Ligand Binding and Activation	(FDR=0.76)
  Signaling by PDGFR in Disease	(FDR=0.76)
  Synthesis of Leukotrienes (LT) and Eoxins (EX)	(FDR=0.76)
  Vitamin B5 (Pantothenate) Metabolism	(FDR=0.76)
  Sensory Processing of Sound by Inner Hair Cells of the Cochlea	(FDR=0.76)
  Negative Regulation of MET Activity	(FDR=0.76)
  CD209 (DC-SIGN) Signaling	(FDR=0.76)
  RHO GTPases Activate PAKs	(FDR=0.76)
  Regulation of Gene Expression in Beta Cells	(FDR=0.76)
  Formation of the Ureteric Bud	(FDR=0.76)
  Inactivation of APC C via Direct Inhibition of the APC C Complex	(FDR=0.76)
  Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint	(FDR=0.76)
  MHC Class II Antigen Presentation	(FDR=0.76)
  NPAS4 Regulates Expression of Target Genes	(FDR=0.76)
  Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters	(FDR=0.76)
  Acyl Chain Remodelling of PS	(FDR=0.76)
  Blood Group Systems Biosynthesis	(FDR=0.76)
  Cellular Hexose Transport	(FDR=0.76)
  E2F Mediated Regulation of DNA Replication	(FDR=0.76)
  ERK MAPK Targets	(FDR=0.76)
  Early Phase of HIV Life Cycle	(FDR=0.76)
  SHC1 Events in ERBB2 Signaling	(FDR=0.76)
  Signaling by ERBB2 TMD JMD Mutants	(FDR=0.76)
  Listeria Monocytogenes Entry Into Host Cells	(FDR=0.76)
  Reproduction	(FDR=0.76)
  trans-Golgi Network Vesicle Budding	(FDR=0.76)
  Interleukin-17 Signaling	(FDR=0.76)
  Nitric Oxide Stimulates Guanylate Cyclase	(FDR=0.764)
  BBSome-mediated Cargo-Targeting to Cilium	(FDR=0.764)
  Suppression of Phagosomal Maturation	(FDR=0.764)
  Telomere Extension By Telomerase	(FDR=0.764)
  Cardiac Conduction	(FDR=0.764)
  Class I MHC Mediated Antigen Processing & Presentation	(FDR=0.764)
  RHOG GTPase Cycle	(FDR=0.764)
  Metabolism of Lipids	(FDR=0.764)
  Plasma Lipoprotein Assembly, Remodeling, and Clearance	(FDR=0.764)
  Nervous System Development	(FDR=0.764)
  Cytosolic Sulfonation of Small Molecules	(FDR=0.764)
  Glutamate Neurotransmitter Release Cycle	(FDR=0.764)
  Synthesis of Very Long-Chain Fatty acyl-CoAs	(FDR=0.764)
  Cell Death Signalling via NRAGE, NRIF and NADE	(FDR=0.764)
  ISG15 Antiviral Mechanism	(FDR=0.764)
  SUMOylation of DNA Damage Response and Repair Proteins	(FDR=0.764)
  Sensory Processing of Sound	(FDR=0.764)
  NOTCH3 Activation and Transmission of Signal to the Nucleus	(FDR=0.764)
  NOTCH3 Intracellular Domain Regulates Transcription	(FDR=0.764)
  Basigin Interactions	(FDR=0.764)
  Signaling by ERBB2 KD Mutants	(FDR=0.764)
  Metabolism of Cofactors	(FDR=0.764)
  APC-Cdc20 Mediated Degradation of Nek2A	(FDR=0.774)
  Polymerase Switching on the C-strand of the Telomere	(FDR=0.774)
  Fertilization	(FDR=0.774)
  Signaling by ERBB2 in Cancer	(FDR=0.774)
  WNT Ligand Biogenesis and Trafficking	(FDR=0.774)
  PKR-mediated Signaling	(FDR=0.775)
  G Alpha (12 13) Signalling Events	(FDR=0.775)
  MAPK6 MAPK4 Signaling	(FDR=0.775)
  Acyl Chain Remodelling of PC	(FDR=0.778)
  Attenuation Phase	(FDR=0.778)
  G0 and Early G1	(FDR=0.778)
  Degradation of the Extracellular Matrix	(FDR=0.778)
  Signaling by Insulin Receptor	(FDR=0.782)
  Activation of AMPK Downstream of NMDARs	(FDR=0.782)
  Adrenaline,noradrenaline Inhibits Insulin Secretion	(FDR=0.782)
  Notch-HLH Transcription Pathway	(FDR=0.782)
  CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling	(FDR=0.782)
  Keratan Sulfate Biosynthesis	(FDR=0.782)
  Acyl Chain Remodelling of PE	(FDR=0.787)
  Downregulation of ERBB2 Signaling	(FDR=0.787)
  EPHA-mediated Growth Cone Collapse	(FDR=0.787)
  Energy Dependent Regulation of mTOR by LKB1-AMPK	(FDR=0.787)
  Integrin Cell Surface Interactions	(FDR=0.787)
  SUMOylation of Intracellular Receptors	(FDR=0.787)
  Surfactant Metabolism	(FDR=0.787)
  Insulin Receptor Recycling	(FDR=0.787)
  Interconversion of Nucleotide Di- and Triphosphates	(FDR=0.787)
  Laminin Interactions	(FDR=0.787)
  MET Activates PTK2 Signaling	(FDR=0.787)
  Signaling by BMP	(FDR=0.787)
  Interaction Between L1 and Ankyrins	(FDR=0.787)
  Tight Junction Interactions	(FDR=0.787)
  MAPK Targets Nuclear Events Mediated by MAP Kinases	(FDR=0.787)
  S Phase	(FDR=0.787)
  Meiosis	(FDR=0.787)
  Opioid Signalling	(FDR=0.787)
  Nuclear Signaling by ERBB4	(FDR=0.787)
  Packaging Of Telomere Ends	(FDR=0.787)
  Phase 0 - Rapid Depolarisation	(FDR=0.787)
  DNA Strand Elongation	(FDR=0.787)
  Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC)	(FDR=0.787)
  Regulation of Glucokinase by Glucokinase Regulatory Protein	(FDR=0.787)
  Activation of the Pre-Replicative Complex	(FDR=0.787)
  Amino Acid Transport Across the Plasma Membrane	(FDR=0.787)
  Synthesis of Bile Acids and Bile Salts	(FDR=0.787)
  Regulation of TP53 Activity Through Phosphorylation	(FDR=0.787)
  Telomere C-strand (Lagging Strand) Synthesis	(FDR=0.787)
  Transcriptional Regulation by E2F6	(FDR=0.787)
  G Alpha (S) Signalling Events	(FDR=0.787)
  HIV Life Cycle	(FDR=0.787)
  Nuclear Import of Rev Protein	(FDR=0.787)
  SUMOylation of SUMOylation Proteins	(FDR=0.787)
  Transcriptional Regulation by NPAS4	(FDR=0.787)
  Transport of the SLBP Independent Mature mRNA	(FDR=0.787)
  Anti-inflammatory Response Favouring Leishmania Parasite Infection	(FDR=0.787)
  Leishmania Parasite Growth and Survival	(FDR=0.787)
  RHO GTPase Effectors	(FDR=0.787)
  Nuclear Pore Complex (NPC) Disassembly	(FDR=0.787)
  Cleavage of the Damaged Purine	(FDR=0.787)
  ROS and RNS Production in Phagocytes	(FDR=0.787)
  Recognition and Association of DNA Glycosylase With Site Containing an Affected Purine	(FDR=0.787)
  Depurination	(FDR=0.787)
  Rev-mediated Nuclear Export of HIV RNA	(FDR=0.787)
  SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	(FDR=0.787)
  Keratan Sulfate Keratin Metabolism	(FDR=0.787)
  Transport of the SLBP Dependant Mature mRNA	(FDR=0.787)
  MyD88 Cascade Initiated on Plasma Membrane	(FDR=0.787)
  P75 NTR Receptor-Mediated Signalling	(FDR=0.787)
  Toll Like Receptor 10 (TLR10) Cascade	(FDR=0.787)
  Toll Like Receptor 5 (TLR5) Cascade	(FDR=0.787)
  Activation of ATR in Response to Replication Stress	(FDR=0.787)
  Assembly of the ORC Complex at the Origin of Replication	(FDR=0.787)
  RHOV GTPase Cycle	(FDR=0.787)
  RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	(FDR=0.787)
  Fatty acyl-CoA Biosynthesis	(FDR=0.787)
  HSF1-dependent Transactivation	(FDR=0.787)
  Sphingolipid De Novo Biosynthesis	(FDR=0.787)
  Transport of Ribonucleoproteins Into the Host Nucleus	(FDR=0.787)
  SLC Transporter Disorders	(FDR=0.787)
  Hedgehog 'Off' State	(FDR=0.787)
  VEGFA-VEGFR2 Pathway	(FDR=0.787)
  NEP NS2 Interacts With the Cellular Export Machinery	(FDR=0.787)
  Apoptotic Cleavage of Cellular Proteins	(FDR=0.787)
  Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	(FDR=0.787)
  FLT3 Signaling	(FDR=0.787)
  Fanconi Anemia Pathway	(FDR=0.787)
  Interactions of Rev With Host Cellular Proteins	(FDR=0.787)
  Maturation of Spike Protein 9694548	(FDR=0.787)
  Extracellular Matrix Organization	(FDR=0.787)
  TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	(FDR=0.787)
  Chromatin Modifications During the Maternal to Zygotic Transition (MZT)	(FDR=0.787)
  Response of Mtb to Phagocytosis	(FDR=0.787)
  Export of Viral Ribonucleoproteins From Nucleus	(FDR=0.787)
  SIRT1 Negatively Regulates rRNA Expression	(FDR=0.787)
  SUMOylation of Ubiquitinylation Proteins	(FDR=0.787)
  MyD88 Dependent Cascade Initiated on Endosome	(FDR=0.792)
  SUMO E3 Ligases SUMOylate Target Proteins	(FDR=0.795)
  Cleavage of the Damaged Pyrimidine	(FDR=0.795)
  RET Signaling	(FDR=0.795)
  Recognition and Association of DNA Glycosylase With Site Containing an Affected Pyrimidine	(FDR=0.795)
  Depyrimidination	(FDR=0.795)
  Diseases Associated With Glycosaminoglycan Metabolism	(FDR=0.795)
  MTOR Signalling	(FDR=0.795)
  Toll Like Receptor 7 8 (TLR7 8) Cascade	(FDR=0.795)
  Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	(FDR=0.795)
  NS1 Mediated Effects on Host Pathways	(FDR=0.795)
  RHOF GTPase Cycle	(FDR=0.795)
  Regulation of Beta-Cell Development	(FDR=0.795)
  Formation of WDR5-containing Histone-Modifying Complexes	(FDR=0.795)
  Transport of Mature mRNA Derived From an Intronless Transcript	(FDR=0.795)
  Signaling by VEGF	(FDR=0.795)
  Synthesis of DNA	(FDR=0.795)
  SUMOylation	(FDR=0.795)
  Base-Excision Repair, AP Site Formation	(FDR=0.795)
  Signaling by SCF-KIT	(FDR=0.795)
  Transport of Mature mRNAs Derived From Intronless Transcripts	(FDR=0.795)
  Parasitic Infection Pathways	(FDR=0.795)
  Leishmania Infection	(FDR=0.795)
  MAPK Family Signaling Cascades	(FDR=0.795)
  Toll Like Receptor 9 (TLR9) Cascade	(FDR=0.795)
  Bile Acid and Bile Salt Metabolism	(FDR=0.795)
  SUMOylation of Transcription Cofactors	(FDR=0.795)
  TP53 Regulates Transcription of Cell Death Genes	(FDR=0.795)
  PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	(FDR=0.797)
  SLC-mediated Transmembrane Transport	(FDR=0.801)
  SUMOylation of DNA Replication Proteins	(FDR=0.801)
  MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	(FDR=0.801)
  Toll Like Receptor TLR6 TLR2 Cascade	(FDR=0.801)
  Cyclin D Associated Events in G1	(FDR=0.801)
  RNA Polymerase II HIV Promoter Escape	(FDR=0.801)
  RNA Polymerase II Promoter Escape	(FDR=0.801)
  RNA Polymerase II Transcription Initiation	(FDR=0.801)
  RNA Polymerase II Transcription Initiation And Promoter Clearance	(FDR=0.801)
  RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	(FDR=0.801)
  G1 Phase	(FDR=0.801)
  HIV Transcription Initiation	(FDR=0.801)
  Heme Signaling	(FDR=0.801)
  Inhibition of DNA Recombination at Telomere	(FDR=0.801)
  Recycling Pathway of L1	(FDR=0.808)
  Inositol Phosphate Metabolism	(FDR=0.808)
  Cellular Responses to Stimuli	(FDR=0.808)
  Negative Regulation of the PI3K AKT Network	(FDR=0.808)
  Toll Like Receptor 2 (TLR2) Cascade	(FDR=0.808)
  Toll Like Receptor TLR1 TLR2 Cascade	(FDR=0.808)
  Signaling by NOTCH3	(FDR=0.808)
  Viral Messenger RNA Synthesis	(FDR=0.808)
  Signaling by ERBB2	(FDR=0.816)
  FCGR3A-mediated IL10 Synthesis	(FDR=0.816)
  G1 S Transition	(FDR=0.816)
  Neurotransmitter Release Cycle	(FDR=0.816)
  Cargo Trafficking to the Periciliary Membrane	(FDR=0.816)
  Extension of Telomeres	(FDR=0.816)
  Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	(FDR=0.816)
  Diseases of Metabolism	(FDR=0.816)
  Apoptotic Execution Phase	(FDR=0.823)
  Nuclear Envelope Breakdown	(FDR=0.827)
  Nuclear Receptor Transcription Pathway	(FDR=0.827)
  Signaling by EGFR	(FDR=0.827)
  snRNP Assembly	(FDR=0.829)
  NR1H2 and NR1H3-mediated Signaling	(FDR=0.829)
  Ion Homeostasis	(FDR=0.829)
  Metabolism of Non-Coding RNA	(FDR=0.829)
  RHOJ GTPase Cycle	(FDR=0.835)
  Sensory Processing of Sound by Outer Hair Cells of the Cochlea	(FDR=0.835)
  Cytokine Signaling in Immune System	(FDR=0.835)
  Regulation of PTEN Stability and Activity	(FDR=0.835)
  Golgi Associated Vesicle Biogenesis	(FDR=0.835)
  HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand	(FDR=0.835)
  Interleukin-12 Family Signaling	(FDR=0.835)
  Muscle Contraction	(FDR=0.84)
  Adaptive Immune System	(FDR=0.84)
  Orc1 Removal From Chromatin	(FDR=0.84)
  Glycosphingolipid Metabolism	(FDR=0.84)
  Interferon Signaling	(FDR=0.84)
  tRNA Processing in the Nucleus	(FDR=0.84)
  Non-integrin membrane-ECM Interactions	(FDR=0.84)
  Arachidonate Metabolism	(FDR=0.84)
  RHOQ GTPase Cycle	(FDR=0.84)
  Cytoprotection by HMOX1	(FDR=0.84)
